TlmId,Facility,AppReconcile,MsgEvent,MsgType,UMID,MsgControlId,MsgDatetime,App,ReceiveDatetime,ActivityDatetime
1.38219E+11,COCCT,MT56,VXU^V04,VXU,MT_COCCT_VXU_CTIMMUN.1.86851,CTIMMUN.1.86851,10/3/23 8:42,MT,10/3/23 8:42,10/3/23 8:42
1.38219E+11,COCCBM,MT56,VXU^V04,VXU,MT_COCCBM_VXU_CBMIMMUN.1.41197,CBMIMMUN.1.41197,10/3/23 7:31,MT,10/3/23 7:31,10/3/23 7:31
1.38219E+11,COCNC,MT56,VXU^V04,VXU,MT_COCNC_VXU_NCIMMUN.1.11361,NCIMMUN.1.11361,10/3/23 8:35,MT,10/3/23 8:35,10/3/23 8:35
1.38219E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160190,TRIMMUN.1.160190,10/3/23 9:29,MT,10/3/23 9:29,10/3/23 9:29
1.3822E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88793,AGIMMUN.1.88793,10/3/23 9:55,MT,10/3/23 9:55,10/3/23 9:55
1.3822E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181237,WYIMMUN.1.181237,10/3/23 8:51,MT,10/3/23 8:51,10/3/23 8:51
1.3822E+11,COCLW,MT56,VXU^V04,VXU,MT_COCLW_VXU_LWIMMUN.1.54884,LWIMMUN.1.54884,9/14/23 16:21,MT,9/14/23 16:21,9/14/23 16:21
1.3822E+11,COCLW,MT56,VXU^V04,VXU,MT_COCLW_VXU_LWIMMUN.1.54885,LWIMMUN.1.54885,9/14/23 16:21,MT,9/14/23 16:21,9/14/23 16:21
1.3822E+11,COCDE,MT56,VXU^V04,VXU,MT_COCDE_VXU_DEIMMUN.1.38559,DEIMMUN.1.38559,10/3/23 8:54,MT,10/3/23 8:54,10/3/23 8:54
1.3822E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180944,CBAIMMUN.1.180944,9/27/23 7:50,MT,9/27/23 7:50,9/27/23 7:50
1.3822E+11,COCNS,MT56,VXU^V04,VXU,MT_COCNS_VXU_NSIMMUN.1.31385,NSIMMUN.1.31385,9/14/23 16:20,MT,9/14/23 16:20,9/14/23 16:20
1.3822E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160191,TRIMMUN.1.160191,10/3/23 9:30,MT,10/3/23 9:30,10/3/23 9:30
1.38221E+11,COCAR,MT56,VXU^V04,VXU,MT_COCAR_VXU_ARIMMUN.1.127304,ARIMMUN.1.127304,9/15/23 15:22,MT,9/15/23 15:22,9/15/23 15:22
1.38221E+11,COCSY,MT56,VXU^V04,VXU,MT_COCSY_VXU_SYIMMUN.1.41887,SYIMMUN.1.41887,10/3/23 8:46,MT,10/3/23 8:46,10/3/23 8:46
1.38221E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88794,AGIMMUN.1.88794,10/3/23 10:06,MT,10/3/23 10:06,10/3/23 10:06
1.38221E+11,COCHNA,MT56,VXU^V04,VXU,MT_COCHNA_VXU_HNAIMMUN.1.44342,HNAIMMUN.1.44342,10/3/23 9:06,MT,10/3/23 9:06,10/3/23 9:06
1.38221E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139395,XJIMMUN.1.139395,10/3/23 9:54,MT,10/3/23 9:54,10/3/23 9:54
1.38221E+11,COCCBM,MT56,VXU^V04,VXU,MT_COCCBM_VXU_CBMIMMUN.1.41198,CBMIMMUN.1.41198,10/3/23 8:07,MT,10/3/23 8:07,10/3/23 8:07
1.38221E+11,COCRBE,MT56,VXU^V04,VXU,MT_COCRBE_VXU_RBEIMMUN.1.16801,RBEIMMUN.1.16801,10/3/23 9:03,MT,10/3/23 9:03,10/3/23 9:03
1.38221E+11,COCBM,MT56,VXU^V04,VXU,MT_COCBM_VXU_BMIMMUN.1.95082,BMIMMUN.1.95082,9/30/23 6:58,MT,9/30/23 6:58,9/30/23 6:58
1.38221E+11,COCSAA,MT56,VXU^V04,VXU,MT_COCSAA_VXU_SAAIMMUN.1.34567,SAAIMMUN.1.34567,10/3/23 10:06,MT,10/3/23 10:06,10/3/23 10:06
1.38221E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160192,TRIMMUN.1.160192,10/3/23 9:56,MT,10/3/23 9:56,10/3/23 9:56
1.38221E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160193,TRIMMUN.1.160193,10/3/23 9:56,MT,10/3/23 9:56,10/3/23 9:56
1.38222E+11,COCCBK,MT56,VXU^V04,VXU,MT_COCCBK_VXU_CBKIMMUN.1.24563,CBKIMMUN.1.24563,10/3/23 8:22,MT,10/3/23 8:22,10/3/23 8:22
1.38222E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205438,WMIMMUN.1.205438,9/24/23 4:39,MT,9/24/23 4:39,9/24/23 4:39
1.38222E+11,COCLW,MT56,VXU^V04,VXU,MT_COCLW_VXU_LWIMMUN.1.54886,LWIMMUN.1.54886,9/14/23 16:33,MT,9/14/23 16:33,9/14/23 16:33
1.38222E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139396,XJIMMUN.1.139396,10/3/23 10:10,MT,10/3/23 10:10,10/3/23 10:10
1.38222E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139397,XJIMMUN.1.139397,10/3/23 10:14,MT,10/3/23 10:14,10/3/23 10:14
1.38222E+11,COCQV,MT56,VXU^V04,VXU,MT_COCQV_VXU_QVIMMUN.1.80180,QVIMMUN.1.80180,10/3/23 10:01,MT,10/3/23 10:01,10/3/23 10:01
1.38222E+11,COCQV,MT56,VXU^V04,VXU,MT_COCQV_VXU_QVIMMUN.1.80181,QVIMMUN.1.80181,10/3/23 10:01,MT,10/3/23 10:01,10/3/23 10:01
1.38222E+11,COCHR,MT56,VXU^V04,VXU,MT_COCHR_VXU_HRIMMUN.1.117186,HRIMMUN.1.117186,10/3/23 10:23,MT,10/3/23 10:23,10/3/23 10:23
1.38222E+11,COCHR,MT56,VXU^V04,VXU,MT_COCHR_VXU_HRIMMUN.1.117185,HRIMMUN.1.117185,10/3/23 10:17,MT,10/3/23 10:17,10/3/23 10:17
1.38222E+11,COCPL,MT56,VXU^V04,VXU,MT_COCPL_VXU_PLIMMUN.1.106291,PLIMMUN.1.106291,9/15/23 15:15,MT,9/15/23 15:15,9/15/23 15:15
1.38222E+11,COCAS,MT56,VXU^V04,VXU,MT_COCAS_VXU_ASIMMUN.1.102345,ASIMMUN.1.102345,9/27/23 8:25,MT,9/27/23 8:25,9/27/23 8:25
1.38222E+11,COCCL,MT56,VXU^V04,VXU,MT_COCCL_VXU_CLIMMUN.1.91111,CLIMMUN.1.91111,9/30/23 7:03,MT,9/30/23 7:03,9/30/23 7:03
1.38222E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160194,TRIMMUN.1.160194,10/3/23 10:09,MT,10/3/23 10:09,10/3/23 10:09
1.38222E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123369,BAUIMMUN.1.123369,9/27/23 8:22,MT,9/27/23 8:22,9/27/23 8:22
1.38222E+11,COCBP,MT56,VXU^V04,VXU,MT_COCBP_VXU_BPIMMUN.1.57396,BPIMMUN.1.57396,9/14/23 16:56,MT,9/14/23 16:56,9/14/23 16:56
1.38222E+11,COCBP,MT56,VXU^V04,VXU,MT_COCBP_VXU_BPIMMUN.1.57395,BPIMMUN.1.57395,9/14/23 16:56,MT,9/14/23 16:56,9/14/23 16:56
1.38222E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181238,WYIMMUN.1.181238,10/3/23 9:42,MT,10/3/23 9:42,10/3/23 9:42
1.38222E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149991,CCIMMUN.1.149991,10/3/23 10:39,MT,10/3/23 10:39,10/3/23 10:39
1.38222E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142677,BRIMMUN.1.142677,9/14/23 16:50,MT,9/14/23 16:50,9/14/23 16:50
1.38222E+11,COCOP,MT56,VXU^V04,VXU,MT_COCOP_VXU_OPIMMUN.1.85563,OPIMMUN.1.85563,10/3/23 10:39,MT,10/3/23 10:39,10/3/23 10:39
1.38223E+11,COCUB,MT56,VXU^V04,VXU,MT_COCUB_VXU_UBIMMUN.1.63400,UBIMMUN.1.63400,9/13/23 0:17,MT,9/13/23 0:17,9/13/23 0:17
1.38223E+11,COCMT,MT56,VXU^V04,VXU,MT_COCMT_VXU_MTIMMUN.1.102022,MTIMMUN.1.102022,9/24/23 5:25,MT,9/24/23 5:25,9/24/23 5:25
1.38223E+11,COCFPA,MT56,VXU^V04,VXU,MT_COCFPA_VXU_FPAIMMUN.1.7058,FPAIMMUN.1.7058,9/15/23 15:31,MT,9/15/23 15:31,9/15/23 15:31
1.38223E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139398,XJIMMUN.1.139398,10/3/23 10:23,MT,10/3/23 10:23,10/3/23 10:23
1.38223E+11,COCHN,MT56,VXU^V04,VXU,MT_COCHN_VXU_HNIMMUN.1.30522,HNIMMUN.1.30522,10/3/23 9:38,MT,10/3/23 9:38,10/3/23 9:38
1.38223E+11,COCLE,MT56,VXU^V04,VXU,MT_COCLE_VXU_LEIMMUN.1.50592,LEIMMUN.1.50592,9/15/23 15:43,MT,9/15/23 15:43,9/15/23 15:43
1.38223E+11,COCLE,MT56,VXU^V04,VXU,MT_COCLE_VXU_LEIMMUN.1.50593,LEIMMUN.1.50593,9/15/23 15:43,MT,9/15/23 15:43,9/15/23 15:43
1.38223E+11,COCMCB,MT56,VXU^V04,VXU,MT_COCMCB_VXU_MCBIMMUN.1.25639,MCBIMMUN.1.25639,9/15/23 15:32,MT,9/15/23 15:32,9/15/23 15:32
1.38223E+11,COCYS,MT56,VXU^V04,VXU,MT_COCYS_VXU_YSIMMUN.1.79947,YSIMMUN.1.79947,10/3/23 10:45,MT,10/3/23 10:45,10/3/23 10:45
1.38223E+11,COCMO,MT56,VXU^V04,VXU,MT_COCMO_VXU_MOIMMUN.1.96144,MOIMMUN.1.96144,10/3/23 7:49,MT,10/3/23 7:49,10/3/23 7:49
1.38223E+11,COCVW,MT56,VXU^V04,VXU,MT_COCVW_VXU_VWIMMUN.1.92437,VWIMMUN.1.92437,10/3/23 10:54,MT,10/3/23 10:54,10/3/23 10:54
1.38223E+11,COCMK,MT56,VXU^V04,VXU,MT_COCMK_VXU_MKIMMUN.1.62335,MKIMMUN.1.62335,9/15/23 15:38,MT,9/15/23 15:38,9/15/23 15:38
1.38223E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181239,WYIMMUN.1.181239,10/3/23 9:56,MT,10/3/23 9:56,10/3/23 9:56
1.38223E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123370,BAUIMMUN.1.123370,9/27/23 8:33,MT,9/27/23 8:33,9/27/23 8:33
1.38223E+11,COCBAU,MT56,VXU^V04,VXU,MT_COCBAU_VXU_BAUIMMUN.1.123371,BAUIMMUN.1.123371,9/27/23 8:40,MT,9/27/23 8:40,9/27/23 8:40
1.38223E+11,COCMEN,MT56,VXU^V04,VXU,MT_COCMEN_VXU_MENIMMUN.1.20127,MENIMMUN.1.20127,10/3/23 9:54,MT,10/3/23 9:54,10/3/23 9:54
1.38223E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180945,CBAIMMUN.1.180945,9/27/23 8:34,MT,9/27/23 8:34,9/27/23 8:34
1.38223E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180946,CBAIMMUN.1.180946,9/27/23 8:40,MT,9/27/23 8:40,9/27/23 8:40
1.38223E+11,COCOH,MT56,VXU^V04,VXU,MT_COCOH_VXU_OHIMMUN.1.63045,OHIMMUN.1.63045,9/14/23 16:51,MT,9/14/23 16:51,9/14/23 16:51
1.38223E+11,COCOH,MT56,VXU^V04,VXU,MT_COCOH_VXU_OHIMMUN.1.63046,OHIMMUN.1.63046,9/14/23 16:51,MT,9/14/23 16:51,9/14/23 16:51
1.38223E+11,COCOVP,MT56,VXU^V04,VXU,MT_COCOVP_VXU_OVPIMMUN.1.68809,OVPIMMUN.1.68809,10/3/23 9:59,MT,10/3/23 9:59,10/3/23 9:59
1.38223E+11,COCDE,MT56,VXU^V04,VXU,MT_COCDE_VXU_DEIMMUN.1.38560,DEIMMUN.1.38560,10/3/23 9:49,MT,10/3/23 9:49,10/3/23 9:49
1.38223E+11,COCOP,MT56,VXU^V04,VXU,MT_COCOP_VXU_OPIMMUN.1.85564,OPIMMUN.1.85564,10/3/23 10:46,MT,10/3/23 10:46,10/3/23 10:46
1.38223E+11,COCGTH,MT56,VXU^V04,VXU,MT_COCGTH_VXU_GTHIMMUN.1.28218,GTHIMMUN.1.28218,9/27/23 8:38,MT,9/27/23 8:38,9/27/23 8:38
1.38223E+11,COCGTH,MT56,VXU^V04,VXU,MT_COCGTH_VXU_GTHIMMUN.1.28219,GTHIMMUN.1.28219,9/27/23 8:41,MT,9/27/23 8:41,9/27/23 8:41
1.38223E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205439,WMIMMUN.1.205439,9/24/23 5:42,MT,9/24/23 5:42,9/24/23 5:42
1.38224E+11,COCSHA,MT56,VXU^V04,VXU,MT_COCSHA_VXU_SHAIMMUN.1.7513,SHAIMMUN.1.7513,10/3/23 11:13,MT,10/3/23 11:13,10/3/23 11:13
1.38224E+11,COCHN,MT56,VXU^V04,VXU,MT_COCHN_VXU_HNIMMUN.1.30523,HNIMMUN.1.30523,10/3/23 9:46,MT,10/3/23 9:46,10/3/23 9:46
1.38224E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139400,XJIMMUN.1.139400,10/3/23 10:37,MT,10/3/23 10:37,10/3/23 10:37
1.38224E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139399,XJIMMUN.1.139399,10/3/23 10:32,MT,10/3/23 10:32,10/3/23 10:32
1.38224E+11,COCVT,MT56,VXU^V04,VXU,MT_COCVT_VXU_VTIMMUN.1.27793,VTIMMUN.1.27793,10/3/23 9:02,MT,10/3/23 9:02,10/3/23 9:02
1.38224E+11,COCDT,MT56,VXU^V04,VXU,MT_COCDT_VXU_DTIMMUN.1.30390,DTIMMUN.1.30390,10/3/23 11:09,MT,10/3/23 11:09,10/3/23 11:09
1.38224E+11,COCKN,MT56,VXU^V04,VXU,MT_COCKN_VXU_KNIMMUN.1.62791,KNIMMUN.1.62791,10/3/23 11:13,MT,10/3/23 11:13,10/3/23 11:13
1.38224E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88795,AGIMMUN.1.88795,10/3/23 11:01,MT,10/3/23 11:01,10/3/23 11:01
1.38224E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88796,AGIMMUN.1.88796,10/3/23 11:01,MT,10/3/23 11:01,10/3/23 11:01
1.38224E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149992,CCIMMUN.1.149992,10/3/23 11:10,MT,10/3/23 11:10,10/3/23 11:10
1.38224E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181240,WYIMMUN.1.181240,10/3/23 10:07,MT,10/3/23 10:07,10/3/23 10:07
1.38224E+11,COCDL,MT56,VXU^V04,VXU,MT_COCDL_VXU_DLIMMUN.1.108187,DLIMMUN.1.108187,9/15/23 15:59,MT,9/15/23 15:59,9/15/23 15:59
1.38224E+11,COCDR,MT56,VXU^V04,VXU,MT_COCDR_VXU_DRIMMUN.1.36808,DRIMMUN.1.36808,9/15/23 15:52,MT,9/15/23 15:52,9/15/23 15:52
1.38224E+11,COCDE,MT56,VXU^V04,VXU,MT_COCDE_VXU_DEIMMUN.1.38561,DEIMMUN.1.38561,10/3/23 10:07,MT,10/3/23 10:07,10/3/23 10:07
1.38225E+11,COCMCB,MT56,VXU^V04,VXU,MT_COCMCB_VXU_MCBIMMUN.1.25640,MCBIMMUN.1.25640,9/15/23 15:51,MT,9/15/23 15:51,9/15/23 15:51
1.38225E+11,COCLOA,MT56,VXU^V04,VXU,MT_COCLOA_VXU_LOAIMMUN.1.8,LOAIMMUN.1.8,10/3/23 10:49,MT,10/3/23 10:49,10/3/23 10:49
1.38225E+11,COCST,MT56,VXU^V04,VXU,MT_COCST_VXU_STIMMUN.1.72220,STIMMUN.1.72220,10/3/23 9:17,MT,10/3/23 9:17,10/3/23 9:17
1.38225E+11,COCTAC,MT56,VXU^V04,VXU,MT_COCTAC_VXU_TACIMMUN.1.10127,TACIMMUN.1.10127,10/3/23 11:17,MT,10/3/23 11:17,10/3/23 11:17
1.38225E+11,COCHNA,MT56,VXU^V04,VXU,MT_COCHNA_VXU_HNAIMMUN.1.44343,HNAIMMUN.1.44343,10/3/23 10:26,MT,10/3/23 10:26,10/3/23 10:26
1.38225E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181241,WYIMMUN.1.181241,10/3/23 10:26,MT,10/3/23 10:26,10/3/23 10:26
1.38225E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139401,XJIMMUN.1.139401,10/3/23 10:49,MT,10/3/23 10:49,10/3/23 10:49
1.38225E+11,COCMK,MT56,VXU^V04,VXU,MT_COCMK_VXU_MKIMMUN.1.62336,MKIMMUN.1.62336,9/15/23 15:53,MT,9/15/23 15:53,9/15/23 15:53
1.38225E+11,COCZS,MT56,VXU^V04,VXU,MT_COCZS_VXU_ZSIMMUN.1.88802,ZSIMMUN.1.88802,9/13/23 1:01,MT,9/13/23 1:01,9/13/23 1:01
1.38225E+11,COCMT,MT56,VXU^V04,VXU,MT_COCMT_VXU_MTIMMUN.1.102023,MTIMMUN.1.102023,9/24/23 6:20,MT,9/24/23 6:20,9/24/23 6:20
1.38225E+11,COCOP,MT56,VXU^V04,VXU,MT_COCOP_VXU_OPIMMUN.1.85565,OPIMMUN.1.85565,10/3/23 11:29,MT,10/3/23 11:29,10/3/23 11:29
1.38225E+11,COCTR,MT56,VXU^V04,VXU,MT_COCTR_VXU_TRIMMUN.1.160195,TRIMMUN.1.160195,10/3/23 10:59,MT,10/3/23 10:59,10/3/23 10:59
1.38225E+11,COCKW,MT56,VXU^V04,VXU,MT_COCKW_VXU_KWIMMUN.1.85997,KWIMMUN.1.85997,9/30/23 7:58,MT,9/30/23 7:58,9/30/23 7:58
1.38225E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205440,WMIMMUN.1.205440,9/24/23 6:19,MT,9/24/23 6:19,9/24/23 6:19
1.38225E+11,COCLR,MT56,VXU^V04,VXU,MT_COCLR_VXU_LRIMMUN.1.63645,LRIMMUN.1.63645,9/14/23 17:20,MT,9/14/23 17:20,9/14/23 17:20
1.38225E+11,COCLR,MT56,VXU^V04,VXU,MT_COCLR_VXU_LRIMMUN.1.63646,LRIMMUN.1.63646,9/14/23 17:23,MT,9/14/23 17:23,9/14/23 17:23
1.38225E+11,COCGBT,MT56,VXU^V04,VXU,MT_COCGBT_VXU_GBTIMMUN.1.74820,GBTIMMUN.1.74820,10/3/23 8:42,MT,10/3/23 8:42,10/3/23 8:42
1.38225E+11,COCGBT,MT56,VXU^V04,VXU,MT_COCGBT_VXU_GBTIMMUN.1.74819,GBTIMMUN.1.74819,10/3/23 8:42,MT,10/3/23 8:42,10/3/23 8:42
1.38225E+11,COCYE,MT56,VXU^V04,VXU,MT_COCYE_VXU_YEIMMUN.1.97288,YEIMMUN.1.97288,9/13/23 1:28,MT,9/13/23 1:28,9/13/23 1:28
1.38225E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88798,AGIMMUN.1.88798,10/3/23 11:42,MT,10/3/23 11:42,10/3/23 11:42
1.38225E+11,COCAG,MT56,VXU^V04,VXU,MT_COCAG_VXU_AGIMMUN.1.88797,AGIMMUN.1.88797,10/3/23 11:36,MT,10/3/23 11:36,10/3/23 11:36
1.38225E+11,COCTAC,MT56,VXU^V04,VXU,MT_COCTAC_VXU_TACIMMUN.1.10128,TACIMMUN.1.10128,10/3/23 11:31,MT,10/3/23 11:31,10/3/23 11:31
1.38225E+11,COCHNA,MT56,VXU^V04,VXU,MT_COCHNA_VXU_HNAIMMUN.1.44344,HNAIMMUN.1.44344,10/3/23 10:41,MT,10/3/23 10:41,10/3/23 10:41
1.38225E+11,COCDAW,MT56,VXU^V04,VXU,MT_COCDAW_VXU_DAWIMMUN.1.89604,DAWIMMUN.1.89604,10/3/23 8:44,MT,10/3/23 8:44,10/3/23 8:44
1.38225E+11,COCGO,MT56,VXU^V04,VXU,MT_COCGO_VXU_GOIMMUN.1.82017,GOIMMUN.1.82017,10/3/23 8:38,MT,10/3/23 8:38,10/3/23 8:38
1.38225E+11,COCGO,MT56,VXU^V04,VXU,MT_COCGO_VXU_GOIMMUN.1.82018,GOIMMUN.1.82018,10/3/23 8:38,MT,10/3/23 8:38,10/3/23 8:38
1.38225E+11,COCHN,MT56,VXU^V04,VXU,MT_COCHN_VXU_HNIMMUN.1.30525,HNIMMUN.1.30525,10/3/23 10:23,MT,10/3/23 10:23,10/3/23 10:23
1.38225E+11,COCHN,MT56,VXU^V04,VXU,MT_COCHN_VXU_HNIMMUN.1.30524,HNIMMUN.1.30524,10/3/23 10:17,MT,10/3/23 10:17,10/3/23 10:17
1.38225E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180947,CBAIMMUN.1.180947,9/27/23 9:14,MT,9/27/23 9:14,9/27/23 9:14
1.38225E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149993,CCIMMUN.1.149993,10/3/23 11:35,MT,10/3/23 11:35,10/3/23 11:35
1.38226E+11,COCFW,MT56,VXU^V04,VXU,MT_COCFW_VXU_FWIMMUN.1.79676,FWIMMUN.1.79676,10/3/23 8:03,MT,10/3/23 8:03,10/3/23 8:03
1.38226E+11,COCPF,MT56,VXU^V04,VXU,MT_COCPF_VXU_PFIMMUN.1.36852,PFIMMUN.1.36852,10/3/23 11:38,MT,10/3/23 11:38,10/3/23 11:38
1.38226E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139402,XJIMMUN.1.139402,10/3/23 11:01,MT,10/3/23 11:01,10/3/23 11:01
1.38226E+11,COCXJ,MT56,VXU^V04,VXU,MT_COCXJ_VXU_XJIMMUN.1.139403,XJIMMUN.1.139403,10/3/23 11:10,MT,10/3/23 11:10,10/3/23 11:10
1.38226E+11,COCRC,MT56,VXU^V04,VXU,MT_COCRC_VXU_RCIMMUN.1.60730,RCIMMUN.1.60730,10/3/23 10:41,MT,10/3/23 10:41,10/3/23 10:41
1.38226E+11,COCBR,MT56,VXU^V04,VXU,MT_COCBR_VXU_BRIMMUN.1.142678,BRIMMUN.1.142678,9/14/23 17:36,MT,9/14/23 17:36,9/14/23 17:36
1.38226E+11,COCYE,MT56,VXU^V04,VXU,MT_COCYE_VXU_YEIMMUN.1.97289,YEIMMUN.1.97289,9/13/23 1:30,MT,9/13/23 1:30,9/13/23 1:30
1.38226E+11,COCYE,MT56,VXU^V04,VXU,MT_COCYE_VXU_YEIMMUN.1.97290,YEIMMUN.1.97290,9/13/23 1:33,MT,9/13/23 1:33,9/13/23 1:33
1.38226E+11,COCWM,MT56,VXU^V04,VXU,MT_COCWM_VXU_WMIMMUN.1.205441,WMIMMUN.1.205441,9/24/23 6:37,MT,9/24/23 6:37,9/24/23 6:37
1.38226E+11,COCVT,MT56,VXU^V04,VXU,MT_COCVT_VXU_VTIMMUN.1.27794,VTIMMUN.1.27794,10/3/23 9:45,MT,10/3/23 9:45,10/3/23 9:45
1.38226E+11,COCSHA,MT56,VXU^V04,VXU,MT_COCSHA_VXU_SHAIMMUN.1.7514,SHAIMMUN.1.7514,10/3/23 11:54,MT,10/3/23 11:54,10/3/23 11:54
1.38226E+11,COCKN,MT56,VXU^V04,VXU,MT_COCKN_VXU_KNIMMUN.1.62793,KNIMMUN.1.62793,10/3/23 11:56,MT,10/3/23 11:56,10/3/23 11:56
1.38226E+11,COCKN,MT56,VXU^V04,VXU,MT_COCKN_VXU_KNIMMUN.1.62792,KNIMMUN.1.62792,10/3/23 11:45,MT,10/3/23 11:45,10/3/23 11:45
1.38226E+11,COCFH,MT56,VXU^V04,VXU,MT_COCFH_VXU_FHIMMUN.1.26655,FHIMMUN.1.26655,10/3/23 11:52,MT,10/3/23 11:52,10/3/23 11:52
1.38226E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149994,CCIMMUN.1.149994,10/3/23 11:54,MT,10/3/23 11:54,10/3/23 11:54
1.38226E+11,COCCC,MT56,VXU^V04,VXU,MT_COCCC_VXU_CCIMMUN.1.149995,CCIMMUN.1.149995,10/3/23 11:59,MT,10/3/23 11:59,10/3/23 11:59
1.38226E+11,COCWY,MT56,VXU^V04,VXU,MT_COCWY_VXU_WYIMMUN.1.181242,WYIMMUN.1.181242,10/3/23 10:56,MT,10/3/23 10:56,10/3/23 10:56
1.38226E+11,COCNP,MT56,VXU^V04,VXU,MT_COCNP_VXU_NPIMMUN.1.76003,NPIMMUN.1.76003,9/14/23 17:42,MT,9/14/23 17:42,9/14/23 17:42
1.38226E+11,COCNV,MT56,VXU^V04,VXU,MT_COCNV_VXU_NVIMMUN.1.55125,NVIMMUN.1.55125,10/3/23 10:39,MT,10/3/23 10:39,10/3/23 10:39
1.38226E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180949,CBAIMMUN.1.180949,9/27/23 9:27,MT,9/27/23 9:27,9/27/23 9:27
1.38226E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180948,CBAIMMUN.1.180948,9/27/23 9:21,MT,9/27/23 9:21,9/27/23 9:21
1.38226E+11,COCCBA,MT56,VXU^V04,VXU,MT_COCCBA_VXU_CBAIMMUN.1.180950,CBAIMMUN.1.180950,9/27/23 9:28,MT,9/27/23 9:28,9/27/23 9:28
1.38227E+11,COCQV,MT56,VXU^V04,VXU,MT_COCQV_VXU_QVIMMUN.1.80182,QVIMMUN.1.80182,10/3/23 11:26,MT,10/3/23 11:26,10/3/23 11:26
1.38227E+11,COCPL,MT56,VXU^V04,VXU,MT_COCPL_VXU_PLIMMUN.1.106292,PLIMMUN.1.106292,9/15/23 16:01,MT,9/15/23 16:01,9/15/23 16:01
1.38227E+11,COCRBE,MT56,VXU^V04,VXU,MT_COCRBE_VXU_RBEIMMUN.1.16802,RBEIMMUN.1.16802,10/3/23 10:54,MT,10/3/23 10:54,10/3/23 10:54
1.38227E+11,COCRK,MT56,VXU^V04,VXU,MT_COCRK_VXU_RKIMMUN.1.37331,RKIMMUN.1.37331,9/27/23 9:20,MT,9/27/23 9:20,9/27/23 9:20
